 ,Label,Area,Mean,Min,Max,XM,YM,Perim.,IntDen,RawIntDen,Slice
1,20190816_foci_10ugml_10min_03.TIF:0006-0058-0448:6,2828,3429.814,2715,5478,448.507,58.340,188.496,9699515.000,9699515.000,6
2,20190816_foci_10ugml_10min_03.TIF:0006-0064-0082:6,2828,3716.767,2855,5891,81.547,64.340,188.496,10511018.000,10511018.000,6
3,20190816_foci_10ugml_10min_03.TIF:0006-0057-0191:6,2828,3691.529,2642,6017,190.933,57.878,188.496,10439643.000,10439643.000,6
4,20190816_foci_10ugml_10min_03.TIF:0006-0122-0157:6,2828,4592.623,3114,6615,157.209,122.116,188.496,12987939.000,12987939.000,6
5,20190816_foci_10ugml_10min_03.TIF:0006-0132-0035:6,2828,3643.832,2804,6439,35.502,131.867,188.496,10304757.000,10304757.000,6
6,20190816_foci_10ugml_10min_03.TIF:0006-0138-0094:6,2828,4001.145,2913,5897,94.293,138.073,188.496,11315237.000,11315237.000,6
7,20190816_foci_10ugml_10min_03.TIF:0006-0162-0271:6,2828,4105.785,2936,7672,271.214,162.255,188.496,11611159.000,11611159.000,6
8,20190816_foci_10ugml_10min_03.TIF:0006-0160-0444:6,2828,3657.594,2750,8526,444.015,159.779,188.496,10343676.000,10343676.000,6
9,20190816_foci_10ugml_10min_03.TIF:0006-0206-0385:6,2828,3828.156,2866,7668,384.917,206.362,188.496,10826024.000,10826024.000,6
10,20190816_foci_10ugml_10min_03.TIF:0006-0226-0278:6,2828,3701.901,2750,8487,277.778,225.737,188.496,10468976.000,10468976.000,6
11,20190816_foci_10ugml_10min_03.TIF:0006-0241-0082:6,2828,4290.346,2908,13013,82.542,240.926,188.496,12133098.000,12133098.000,6
12,20190816_foci_10ugml_10min_03.TIF:0006-0264-0211:6,2828,4440.078,3089,14152,210.547,264.394,188.496,12556541.000,12556541.000,6
13,20190816_foci_10ugml_10min_03.TIF:0006-0273-0146:6,2828,4642.246,2958,7334,146.246,273.144,188.496,13128272.000,13128272.000,6
14,20190816_foci_10ugml_10min_03.TIF:0006-0276-0447:6,2828,3580.518,2703,12097,446.663,276.057,188.496,10125705.000,10125705.000,6
15,20190816_foci_10ugml_10min_03.TIF:0006-0282-0380:6,2828,3913.528,2869,24624,380.135,281.729,188.496,11067457.000,11067457.000,6
16,20190816_foci_10ugml_10min_03.TIF:0006-0290-0286:6,2828,3745.419,2794,7364,285.920,290.071,188.496,10592045.000,10592045.000,6
17,20190816_foci_10ugml_10min_03.TIF:0006-0308-0045:6,2828,4303.437,2860,9116,45.437,308.577,188.496,12170119.000,12170119.000,6
18,20190816_foci_10ugml_10min_03.TIF:0006-0325-0327:6,2828,3621.047,2718,13239,327.019,324.778,188.496,10240321.000,10240321.000,6
19,20190816_foci_10ugml_10min_03.TIF:0006-0331-0166:6,2828,3805.169,2789,6222,166.143,330.676,188.496,10761019.000,10761019.000,6
20,20190816_foci_10ugml_10min_03.TIF:0006-0336-0111:6,2828,3950.906,2720,10234,110.717,335.915,188.496,11173161.000,11173161.000,6
21,20190816_foci_10ugml_10min_03.TIF:0006-0345-0224:6,2828,3813.240,2841,5944,223.585,345.244,188.496,10783842.000,10783842.000,6
22,20190816_foci_10ugml_10min_03.TIF:0006-0355-0441:6,2828,4069.029,3071,10098,441.428,355.321,188.496,11507215.000,11507215.000,6
23,20190816_foci_10ugml_10min_03.TIF:0006-0366-0030:6,2828,3761.329,2766,7128,30.171,366.036,188.496,10637039.000,10637039.000,6
24,20190816_foci_10ugml_10min_03.TIF:0006-0371-0280:6,2828,3855.241,2783,5790,280.039,370.901,188.496,10902621.000,10902621.000,6
25,20190816_foci_10ugml_10min_03.TIF:0006-0375-0374:6,2828,3628.995,2755,8576,374.578,374.877,188.496,10262799.000,10262799.000,6
26,20190816_foci_10ugml_10min_03.TIF:0006-0406-0092:6,2828,3685.512,2747,11857,92.393,405.741,188.496,10422627.000,10422627.000,6
27,20190816_foci_10ugml_10min_03.TIF:0006-0437-0185:6,2828,4357.386,3142,8763,185.234,436.988,188.496,12322689.000,12322689.000,6
28,20190816_foci_10ugml_10min_03.TIF:0006-0434-0476:6,2828,3446.230,2694,5153,475.985,434.209,188.496,9745938.000,9745938.000,6
29,20190816_foci_10ugml_10min_03.TIF:0006-0470-0094:6,2828,3662.607,2890,6134,94.061,469.629,188.496,10357854.000,10357854.000,6
30,20190816_foci_10ugml_10min_03.TIF:0006-0472-0264:6,2828,3524.876,2800,5439,263.602,472.299,188.496,9968349.000,9968349.000,6
31,20190816_foci_10ugml_10min_03.TIF:0006-0482-0459:6,2828,3307.606,2686,6345,459.353,481.485,188.496,9353911.000,9353911.000,6
32,20190816_foci_10ugml_10min_03.TIF:0007-0047-0466:7,32,6725.219,4487,9428,466.046,47.015,18.850,215207.000,215207.000,7
33,20190816_foci_10ugml_10min_03.TIF:0001-0079-0088:1,32,5850.844,3787,8808,88.182,79.000,18.850,187227.000,187227.000,1
34,20190816_foci_10ugml_10min_03.TIF:0008-0057-0055:8,32,6250.250,3739,9619,55.118,57.238,18.850,200008.000,200008.000,8
35,20190816_foci_10ugml_10min_03.TIF:0007-0071-0184:7,32,5626.938,3641,10048,184.155,71.129,18.850,180062.000,180062.000,7
36,20190816_foci_10ugml_10min_03.TIF:0009-0077-0179:9,32,5348.188,3587,10155,179.196,77.115,18.850,171142.000,171142.000,9
37,20190816_foci_10ugml_10min_03.TIF:0007-0125-0148:7,32,7030.719,4529,15641,148.066,125.215,18.850,224983.000,224983.000,7
38,20190816_foci_10ugml_10min_03.TIF:0008-0128-0161:8,32,4998.719,3675,9467,161.169,128.159,18.850,159959.000,159959.000,8
39,20190816_foci_10ugml_10min_03.TIF:0008-0117-0157:8,32,5391.125,4073,8735,157.090,116.970,18.850,172516.000,172516.000,8
40,20190816_foci_10ugml_10min_03.TIF:0009-0136-0158:9,32,5888.250,4135,9583,158.103,136.048,18.850,188424.000,188424.000,9
41,20190816_foci_10ugml_10min_03.TIF:0010-0113-0162:10,32,5669.312,3889,10764,162.110,113.023,18.850,181418.000,181418.000,10
42,20190816_foci_10ugml_10min_03.TIF:0012-0118-0147:12,32,6106.250,4483,9517,147.107,118.188,18.850,195400.000,195400.000,12
43,20190816_foci_10ugml_10min_03.TIF:0001-0167-0281:1,32,5835.844,3858,8724,281.153,167.011,18.850,186747.000,186747.000,1
44,20190816_foci_10ugml_10min_03.TIF:0003-0170-0254:3,32,6022.562,4093,9346,254.041,170.079,18.850,192722.000,192722.000,3
45,20190816_foci_10ugml_10min_03.TIF:0004-0164-0294:4,32,6427.562,3666,10158,293.953,164.223,18.850,205682.000,205682.000,4
46,20190816_foci_10ugml_10min_03.TIF:0005-0144-0275:5,32,6997.469,4273,10383,275.096,144.198,18.850,223919.000,223919.000,5
47,20190816_foci_10ugml_10min_03.TIF:0005-0182-0288:5,32,5608.906,4162,8432,287.993,182.120,18.850,179485.000,179485.000,5
48,20190816_foci_10ugml_10min_03.TIF:0005-0156-0462:5,32,6242.094,3474,9983,462.336,156.266,18.850,199747.000,199747.000,5
49,20190816_foci_10ugml_10min_03.TIF:0005-0149-0440:5,32,5492.094,3619,8978,440.094,149.108,18.850,175747.000,175747.000,5
50,20190816_foci_10ugml_10min_03.TIF:0006-0154-0452:6,32,4847.656,3458,8371,452.053,154.132,18.850,155125.000,155125.000,6
51,20190816_foci_10ugml_10min_03.TIF:0006-0150-0442:6,32,5335.406,3758,8526,441.977,150.095,18.850,170733.000,170733.000,6
52,20190816_foci_10ugml_10min_03.TIF:0007-0160-0445:7,32,5707.875,3921,9909,445.044,160.032,18.850,182652.000,182652.000,7
53,20190816_foci_10ugml_10min_03.TIF:0008-0146-0438:8,32,8536.406,3748,17880,438.441,146.447,18.850,273165.000,273165.000,8
54,20190816_foci_10ugml_10min_03.TIF:0009-0149-0440:9,32,6702.375,4222,12355,440.200,149.134,18.850,214476.000,214476.000,9
55,20190816_foci_10ugml_10min_03.TIF:0009-0160-0449:9,32,4940.812,3620,8883,448.997,159.997,18.850,158106.000,158106.000,9
56,20190816_foci_10ugml_10min_03.TIF:0010-0144-0431:10,32,6450.125,4388,9799,430.983,144.122,18.850,206404.000,206404.000,10
57,20190816_foci_10ugml_10min_03.TIF:0003-0212-0378:3,32,6606.844,4200,10280,378.007,212.082,18.850,211419.000,211419.000,3
58,20190816_foci_10ugml_10min_03.TIF:0007-0220-0404:7,32,5446.625,3559,9116,404.299,220.055,18.850,174292.000,174292.000,7
59,20190816_foci_10ugml_10min_03.TIF:0003-0220-0279:3,32,7898.969,4876,11096,279.148,220.152,18.850,252767.000,252767.000,3
60,20190816_foci_10ugml_10min_03.TIF:0006-0227-0283:6,32,4831.656,3506,8487,283.116,226.977,18.850,154613.000,154613.000,6
61,20190816_foci_10ugml_10min_03.TIF:0007-0224-0266:7,32,5977.031,3308,12409,266.237,224.040,18.850,191265.000,191265.000,7
62,20190816_foci_10ugml_10min_03.TIF:0007-0219-0277:7,32,4943.469,3584,8906,277.071,219.176,18.850,158191.000,158191.000,7
63,20190816_foci_10ugml_10min_03.TIF:0007-0236-0270:7,32,5500.000,3796,8390,269.942,235.975,18.850,176000.000,176000.000,7
64,20190816_foci_10ugml_10min_03.TIF:0008-0231-0272:8,32,5692.812,3620,10374,272.168,231.114,18.850,182170.000,182170.000,8
65,20190816_foci_10ugml_10min_03.TIF:0009-0224-0277:9,32,6288.938,3707,12386,277.164,223.991,18.850,201246.000,201246.000,9
66,20190816_foci_10ugml_10min_03.TIF:0011-0235-0279:11,32,6959.031,4362,10477,279.052,235.235,18.850,222689.000,222689.000,11
67,20190816_foci_10ugml_10min_03.TIF:0004-0252-0064:4,32,6230.219,4249,9250,64.186,252.047,18.850,199367.000,199367.000,4
68,20190816_foci_10ugml_10min_03.TIF:0006-0234-0089:6,32,7463.406,5114,13013,89.084,234.077,18.850,238829.000,238829.000,6
69,20190816_foci_10ugml_10min_03.TIF:0007-0227-0096:7,32,6296.375,4617,11072,96.072,227.082,18.850,201484.000,201484.000,7
70,20190816_foci_10ugml_10min_03.TIF:0007-0239-0102:7,32,6485.656,4070,10882,102.078,239.166,18.850,207541.000,207541.000,7
71,20190816_foci_10ugml_10min_03.TIF:0007-0236-0088:7,32,6199.219,4143,9112,88.085,236.041,18.850,198375.000,198375.000,7
72,20190816_foci_10ugml_10min_03.TIF:0007-0255-0069:7,32,6267.312,4393,8609,69.122,254.986,18.850,200554.000,200554.000,7
73,20190816_foci_10ugml_10min_03.TIF:0008-0228-0097:8,32,7018.219,4647,11800,97.105,227.882,18.850,224583.000,224583.000,8
74,20190816_foci_10ugml_10min_03.TIF:0008-0240-0102:8,32,6638.062,4335,9265,102.111,240.153,18.850,212418.000,212418.000,8
75,20190816_foci_10ugml_10min_03.TIF:0008-0222-0083:8,32,6045.719,3911,8913,83.222,222.066,18.850,193463.000,193463.000,8
76,20190816_foci_10ugml_10min_03.TIF:0009-0251-0087:9,32,5075.281,3673,8788,87.161,251.151,18.850,162409.000,162409.000,9
77,20190816_foci_10ugml_10min_03.TIF:0010-0233-0082:10,32,7053.500,4452,9810,82.245,233.045,18.850,225712.000,225712.000,10
78,20190816_foci_10ugml_10min_03.TIF:0011-0238-0095:11,32,5276.312,3804,8543,95.161,238.149,18.850,168842.000,168842.000,11
79,20190816_foci_10ugml_10min_03.TIF:0005-0262-0187:5,32,6816.000,4177,14379,187.206,262.322,18.850,218112.000,218112.000,5
80,20190816_foci_10ugml_10min_03.TIF:0005-0259-0199:5,32,6230.750,4146,8976,198.978,259.236,18.850,199384.000,199384.000,5
81,20190816_foci_10ugml_10min_03.TIF:0006-0260-0199:6,32,6532.312,4151,14152,199.162,260.268,18.850,209034.000,209034.000,6
82,20190816_foci_10ugml_10min_03.TIF:0006-0266-0188:6,32,6971.438,4512,10265,188.046,265.862,18.850,223086.000,223086.000,6
83,20190816_foci_10ugml_10min_03.TIF:0006-0250-0195:6,32,5995.719,4093,9793,195.020,250.186,18.850,191863.000,191863.000,6
84,20190816_foci_10ugml_10min_03.TIF:0007-0288-0217:7,32,10141.344,5622,15221,217.374,287.921,18.850,324523.000,324523.000,7
85,20190816_foci_10ugml_10min_03.TIF:0007-0263-0220:7,32,6307.312,3903,11864,220.149,262.877,18.850,201834.000,201834.000,7
86,20190816_foci_10ugml_10min_03.TIF:0009-0253-0211:9,32,7573.219,4011,19282,211.226,253.169,18.850,242343.000,242343.000,9
87,20190816_foci_10ugml_10min_03.TIF:0009-0259-0217:9,32,6458.594,4501,9825,216.985,259.122,18.850,206675.000,206675.000,9
88,20190816_foci_10ugml_10min_03.TIF:0009-0264-0203:9,32,5732.906,4104,9198,203.072,264.016,18.850,183453.000,183453.000,9
89,20190816_foci_10ugml_10min_03.TIF:0009-0256-0206:9,32,5578.406,3994,9307,206.110,256.025,18.850,178509.000,178509.000,9
90,20190816_foci_10ugml_10min_03.TIF:0010-0268-0202:10,32,7063.719,3928,15785,202.178,268.180,18.850,226039.000,226039.000,10
91,20190816_foci_10ugml_10min_03.TIF:0010-0259-0213:10,32,6662.438,4173,9479,213.194,259.184,18.850,213198.000,213198.000,10
92,20190816_foci_10ugml_10min_03.TIF:0004-0262-0150:4,32,10287.000,5255,15486,150.270,262.348,18.850,329184.000,329184.000,4
93,20190816_foci_10ugml_10min_03.TIF:0005-0265-0152:5,32,7386.094,5699,9284,152.068,264.997,18.850,236355.000,236355.000,5
94,20190816_foci_10ugml_10min_03.TIF:0008-0271-0124:8,32,12070.188,8210,14938,124.166,271.107,18.850,386246.000,386246.000,8
95,20190816_foci_10ugml_10min_03.TIF:0009-0273-0126:9,32,12760.438,9932,15402,125.927,272.989,18.850,408334.000,408334.000,9
96,20190816_foci_10ugml_10min_03.TIF:0003-0283-0446:3,32,8386.688,4268,12823,446.145,283.304,18.850,268374.000,268374.000,3
97,20190816_foci_10ugml_10min_03.TIF:0005-0294-0432:5,32,5099.562,3328,9185,432.125,294.040,18.850,163186.000,163186.000,5
98,20190816_foci_10ugml_10min_03.TIF:0006-0264-0447:6,32,7266.125,4070,12097,447.034,264.335,18.850,232516.000,232516.000,6
99,20190816_foci_10ugml_10min_03.TIF:0007-0258-0441:7,32,5620.781,3493,9278,441.063,258.211,18.850,179865.000,179865.000,7
100,20190816_foci_10ugml_10min_03.TIF:0007-0267-0447:7,32,5516.562,3735,8927,447.120,266.850,18.850,176530.000,176530.000,7
101,20190816_foci_10ugml_10min_03.TIF:0009-0263-0450:9,32,5433.156,3591,8643,450.221,263.176,18.850,173861.000,173861.000,9
102,20190816_foci_10ugml_10min_03.TIF:0004-0281-0373:4,32,5377.094,3771,9894,373.048,281.129,18.850,172067.000,172067.000,4
103,20190816_foci_10ugml_10min_03.TIF:0005-0289-0388:5,32,5967.031,3396,13717,388.004,289.365,18.850,190945.000,190945.000,5
104,20190816_foci_10ugml_10min_03.TIF:0006-0279-0386:6,32,9951.281,3789,24624,386.359,279.452,18.850,318441.000,318441.000,6
105,20190816_foci_10ugml_10min_03.TIF:0006-0273-0380:6,32,6695.375,4253,12673,380.149,273.018,18.850,214252.000,214252.000,6
106,20190816_foci_10ugml_10min_03.TIF:0007-0286-0397:7,32,8321.250,3860,18288,397.239,285.868,18.850,266280.000,266280.000,7
107,20190816_foci_10ugml_10min_03.TIF:0007-0265-0375:7,32,5986.281,3441,11379,375.249,265.249,18.850,191561.000,191561.000,7
108,20190816_foci_10ugml_10min_03.TIF:0007-0273-0383:7,32,7107.281,4595,10577,382.894,273.229,18.850,227433.000,227433.000,7
109,20190816_foci_10ugml_10min_03.TIF:0008-0278-0401:8,32,12355.844,4957,24072,401.397,278.093,18.850,395387.000,395387.000,8
110,20190816_foci_10ugml_10min_03.TIF:0008-0274-0377:8,32,11827.594,4553,20874,377.499,273.888,18.850,378483.000,378483.000,8
111,20190816_foci_10ugml_10min_03.TIF:0008-0296-0370:8,32,10038.000,5349,14472,370.254,296.244,18.850,321216.000,321216.000,8
112,20190816_foci_10ugml_10min_03.TIF:0008-0282-0396:8,32,6931.812,3786,11688,396.218,282.101,18.850,221818.000,221818.000,8
113,20190816_foci_10ugml_10min_03.TIF:0009-0277-0381:9,32,9506.156,4762,17264,380.914,276.873,18.850,304197.000,304197.000,9
114,20190816_foci_10ugml_10min_03.TIF:0009-0272-0375:9,32,7710.875,4140,14896,375.287,272.129,18.850,246748.000,246748.000,9
115,20190816_foci_10ugml_10min_03.TIF:0009-0275-0393:9,32,7146.938,4158,12930,393.075,275.100,18.850,228702.000,228702.000,9
116,20190816_foci_10ugml_10min_03.TIF:0009-0296-0376:9,32,9309.750,5115,13220,376.288,296.128,18.850,297912.000,297912.000,9
117,20190816_foci_10ugml_10min_03.TIF:0010-0279-0383:10,32,12710.094,4950,23480,382.949,279.357,18.850,406723.000,406723.000,10
118,20190816_foci_10ugml_10min_03.TIF:0010-0289-0398:10,32,9329.906,4008,23154,398.197,289.401,18.850,298557.000,298557.000,10
119,20190816_foci_10ugml_10min_03.TIF:0010-0272-0375:10,32,6225.656,3661,11698,375.192,272.149,18.850,199221.000,199221.000,10
120,20190816_foci_10ugml_10min_03.TIF:0010-0278-0393:10,32,6537.219,4192,10587,392.961,277.812,18.850,209191.000,209191.000,10
121,20190816_foci_10ugml_10min_03.TIF:0010-0297-0376:10,32,7168.562,4103,10282,376.220,296.895,18.850,229394.000,229394.000,10
122,20190816_foci_10ugml_10min_03.TIF:0011-0280-0382:11,32,6245.781,4287,8353,382.141,280.139,18.850,199865.000,199865.000,11
123,20190816_foci_10ugml_10min_03.TIF:0005-0286-0286:5,32,7607.844,4744,11666,286.050,286.140,18.850,243451.000,243451.000,5
124,20190816_foci_10ugml_10min_03.TIF:0007-0283-0302:7,32,8647.219,4461,11754,301.906,283.219,18.850,276711.000,276711.000,7
125,20190816_foci_10ugml_10min_03.TIF:0008-0277-0291:8,32,12692.094,9026,16896,291.133,276.951,18.850,406147.000,406147.000,8
126,20190816_foci_10ugml_10min_03.TIF:0008-0281-0299:8,32,8275.156,5207,13761,299.168,281.006,18.850,264805.000,264805.000,8
127,20190816_foci_10ugml_10min_03.TIF:0008-0293-0290:8,32,5112.781,3793,8433,290.003,293.104,18.850,163609.000,163609.000,8
128,20190816_foci_10ugml_10min_03.TIF:0009-0278-0292:9,32,8866.125,4947,14665,292.333,278.132,18.850,283716.000,283716.000,9
129,20190816_foci_10ugml_10min_03.TIF:0009-0302-0273:9,32,5566.375,3667,8487,273.122,302.172,18.850,178124.000,178124.000,9
130,20190816_foci_10ugml_10min_03.TIF:0006-0323-0035:6,32,5523.719,4157,9116,35.168,323.045,18.850,176759.000,176759.000,6
131,20190816_foci_10ugml_10min_03.TIF:0010-0322-0051:10,32,6078.969,4478,10135,51.012,322.094,18.850,194527.000,194527.000,10
132,20190816_foci_10ugml_10min_03.TIF:0006-0305-0331:6,32,6721.031,3263,13239,331.227,305.421,18.850,215073.000,215073.000,6
133,20190816_foci_10ugml_10min_03.TIF:0008-0323-0322:8,32,6170.062,4068,9148,321.898,323.257,18.850,197442.000,197442.000,8
134,20190816_foci_10ugml_10min_03.TIF:0004-0340-0153:4,32,6553.406,3907,9569,153.259,340.045,18.850,209709.000,209709.000,4
135,20190816_foci_10ugml_10min_03.TIF:0006-0335-0096:6,32,7866.656,5106,10234,95.827,335.175,18.850,251733.000,251733.000,6
136,20190816_foci_10ugml_10min_03.TIF:0007-0330-0096:7,32,7760.594,5658,9755,96.000,330.136,18.850,248339.000,248339.000,7
137,20190816_foci_10ugml_10min_03.TIF:0010-0328-0113:10,32,9417.906,6132,12408,112.967,328.185,18.850,301373.000,301373.000,10
138,20190816_foci_10ugml_10min_03.TIF:0011-0327-0113:11,32,9897.156,6526,12140,112.952,327.107,18.850,316709.000,316709.000,11
139,20190816_foci_10ugml_10min_03.TIF:0002-0344-0217:2,32,7110.406,5187,9305,217.097,343.908,18.850,227533.000,227533.000,2
140,20190816_foci_10ugml_10min_03.TIF:0003-0351-0245:3,32,6420.125,4156,8816,244.976,351.139,18.850,205444.000,205444.000,3
141,20190816_foci_10ugml_10min_03.TIF:0005-0338-0208:5,32,6307.906,4290,9009,207.929,338.145,18.850,201853.000,201853.000,5
142,20190816_foci_10ugml_10min_03.TIF:0004-0362-0454:4,32,7066.906,4404,10688,453.916,362.256,18.850,226141.000,226141.000,4
143,20190816_foci_10ugml_10min_03.TIF:0004-0348-0439:4,32,6008.188,3530,10088,439.225,348.106,18.850,192262.000,192262.000,4
144,20190816_foci_10ugml_10min_03.TIF:0004-0358-0444:4,32,5801.000,3709,8710,444.075,358.181,18.850,185632.000,185632.000,4
145,20190816_foci_10ugml_10min_03.TIF:0005-0371-0423:5,32,8015.594,4537,13743,423.229,371.138,18.850,256499.000,256499.000,5
146,20190816_foci_10ugml_10min_03.TIF:0005-0370-0439:5,32,6214.594,3802,10771,439.279,370.237,18.850,198867.000,198867.000,5
147,20190816_foci_10ugml_10min_03.TIF:0005-0346-0449:5,32,6884.906,3775,11360,449.421,345.969,18.850,220317.000,220317.000,5
148,20190816_foci_10ugml_10min_03.TIF:0005-0361-0453:5,32,6003.188,3824,9038,453.127,361.121,18.850,192102.000,192102.000,5
149,20190816_foci_10ugml_10min_03.TIF:0006-0345-0459:6,32,6067.000,3893,10098,459.276,345.081,18.850,194144.000,194144.000,6
150,20190816_foci_10ugml_10min_03.TIF:0006-0368-0460:6,32,5437.344,3791,8746,460.090,368.038,18.850,173995.000,173995.000,6
151,20190816_foci_10ugml_10min_03.TIF:0007-0352-0437:7,32,6058.219,3937,10018,437.196,352.120,18.850,193863.000,193863.000,7
152,20190816_foci_10ugml_10min_03.TIF:0008-0330-0448:8,32,7186.844,3763,12550,448.255,330.166,18.850,229979.000,229979.000,8
153,20190816_foci_10ugml_10min_03.TIF:0008-0330-0433:8,32,6036.656,4032,8778,433.092,330.191,18.850,193173.000,193173.000,8
154,20190816_foci_10ugml_10min_03.TIF:0008-0349-0281:8,32,6631.281,4348,10351,281.086,349.137,18.850,212201.000,212201.000,8
155,20190816_foci_10ugml_10min_03.TIF:0002-0409-0093:2,32,9204.281,5232,12725,93.045,409.254,18.850,294537.000,294537.000,2
156,20190816_foci_10ugml_10min_03.TIF:0002-0413-0082:2,32,5909.156,4125,9194,82.140,413.063,18.850,189093.000,189093.000,2
157,20190816_foci_10ugml_10min_03.TIF:0005-0389-0099:5,32,7107.312,5009,9770,99.165,389.064,18.850,227434.000,227434.000,5
158,20190816_foci_10ugml_10min_03.TIF:0006-0388-0100:6,32,7884.656,4631,11857,100.003,388.252,18.850,252309.000,252309.000,6
159,20190816_foci_10ugml_10min_03.TIF:0006-0419-0184:6,32,6181.688,4384,8763,184.076,419.075,18.850,197814.000,197814.000,6
160,20190816_foci_10ugml_10min_03.TIF:0007-0419-0184:7,32,6158.188,4291,9296,184.010,419.213,18.850,197062.000,197062.000,7
161,20190816_foci_10ugml_10min_03.TIF:0007-0451-0191:7,32,6155.500,4340,8976,191.141,451.027,18.850,196976.000,196976.000,7
162,20190816_foci_10ugml_10min_03.TIF:0008-0439-0189:8,32,6130.656,4331,12151,189.119,439.017,18.850,196181.000,196181.000,8
163,20190816_foci_10ugml_10min_03.TIF:0008-0441-0201:8,32,6488.812,4127,10252,201.121,441.138,18.850,207642.000,207642.000,8
164,20190816_foci_10ugml_10min_03.TIF:0008-0430-0205:8,32,5719.625,4061,8876,205.040,430.064,18.850,183028.000,183028.000,8
165,20190816_foci_10ugml_10min_03.TIF:0010-0416-0185:10,32,6793.594,4364,12894,185.126,416.109,18.850,217395.000,217395.000,10
166,20190816_foci_10ugml_10min_03.TIF:0010-0416-0177:10,32,6684.656,4629,9823,177.088,416.051,18.850,213909.000,213909.000,10
167,20190816_foci_10ugml_10min_03.TIF:0010-0439-0203:10,32,5899.875,4474,8574,203.062,439.123,18.850,188796.000,188796.000,10
168,20190816_foci_10ugml_10min_03.TIF:0011-0449-0176:11,32,6344.531,4187,9633,176.293,449.086,18.850,203025.000,203025.000,11
169,20190816_foci_10ugml_10min_03.TIF:0011-0436-0194:11,32,6579.500,4679,9093,194.112,436.050,18.850,210544.000,210544.000,11
170,20190816_foci_10ugml_10min_03.TIF:0012-0419-0181:12,32,6240.938,3890,12542,181.108,419.220,18.850,199710.000,199710.000,12
171,20190816_foci_10ugml_10min_03.TIF:0012-0437-0165:12,32,5656.469,4315,9127,165.146,437.003,18.850,181007.000,181007.000,12
172,20190816_foci_10ugml_10min_03.TIF:0004-0419-0482:4,32,6338.688,4231,8974,482.036,418.954,18.850,202838.000,202838.000,4
173,20190816_foci_10ugml_10min_03.TIF:0004-0471-0078:4,32,5102.625,3393,9654,77.989,471.258,18.850,163284.000,163284.000,4
